"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,01Aug2017,Tuesday,1,8,2017,4.OV,9204,9609,3054,5155,2341,0
2018,01Feb2017,Wednesday,1,2,2017,3.EU,1957,5388,384,7673,2912,1
2018,01Oct2017,Sunday,1,10,2017,3.EU,4566,2810,5493,686,8848,0
2018,03Mar2017,Friday,3,3,2017,3.EU,8811,2401,4572,9434,5364,1
2018,30Mar2017,Thursday,30,3,2017,2.UK,1511,8985,8786,5134,8936,0
2018,19Aug2017,Saturday,19,8,2017,4.OV,3569,6170,367,6007,6556,0
2018,14Aug2017,Monday,14,8,2017,1.ALL,833,7331,1039,8049,8036,0
2018,30Apr2017,Sunday,30,4,2017,4.OV,1375,2652,8948,4047,5998,1
2018,01Aug2017,Tuesday,1,8,2017,2.UK,1614,6562,9537,2986,9139,1
2018,04Jun2017,Sunday,4,6,2017,1.ALL,4183,2848,9750,9675,446,1
2018,05Nov2017,Sunday,5,11,2017,3.EU,6056,5710,1517,9503,2542,0
2018,12Nov2017,Sunday,12,11,2017,3.EU,7323,2622,5109,1813,8329,0
2018,21Jun2017,Wednesday,21,6,2017,3.EU,5253,361,742,7214,3357,0
2018,21Nov2017,Tuesday,21,11,2017,1.ALL,5198,6558,8459,6867,969,1
2018,17Feb2017,Friday,17,2,2017,2.UK,1742,2246,7882,8547,6718,1
2018,17Dec2017,Sunday,17,12,2017,2.UK,9157,1271,4250,9959,1093,0
2018,03Jul2017,Monday,3,7,2017,3.EU,1634,573,8852,3513,3752,1
2018,22Jun2017,Thursday,22,6,2017,2.UK,9428,5232,1382,9845,2442,1
2018,07Jun2017,Wednesday,7,6,2017,1.ALL,643,9662,6080,5853,2755,0
2018,26Jun2017,Monday,26,6,2017,2.UK,4573,3844,934,7953,4129,1
2018,03Feb2017,Friday,3,2,2017,3.EU,783,1106,7345,5882,7305,1
2018,26Feb2017,Sunday,26,2,2017,1.ALL,4562,4096,5794,4704,2134,0
2018,26May2017,Friday,26,5,2017,2.UK,2511,4555,5073,165,3738,0
2018,09Jun2017,Friday,9,6,2017,3.EU,762,3975,1054,3845,1292,0
2018,20Feb2017,Monday,20,2,2017,2.UK,6146,273,238,5455,202,0
2018,26Oct2017,Thursday,26,10,2017,4.OV,9516,9538,1789,6306,2693,1
2018,17Aug2017,Thursday,17,8,2017,2.UK,3021,5987,4478,7946,3374,0
2018,26May2017,Friday,26,5,2017,3.EU,3751,271,6008,8435,8873,1
2018,18Jan2017,Wednesday,18,1,2017,2.UK,8783,5194,3562,3917,4347,1
2018,03Aug2017,Thursday,3,8,2017,2.UK,4974,5352,7032,7695,3555,0
2018,25Oct2017,Wednesday,25,10,2017,4.OV,8792,7275,2083,6303,6995,0
2018,14Jun2017,Wednesday,14,6,2017,1.ALL,7609,8762,4133,5217,5230,1
2018,18May2017,Thursday,18,5,2017,1.ALL,766,9044,2851,2981,3253,1
2018,06Jun2017,Tuesday,6,6,2017,2.UK,9313,6541,9183,688,9221,1
2018,07May2017,Sunday,7,5,2017,1.ALL,6438,3541,3748,2139,9884,0
2018,27Mar2017,Monday,27,3,2017,4.OV,7176,7812,1041,7430,3853,1
2018,01Nov2017,Wednesday,1,11,2017,3.EU,1722,4678,8088,3894,650,0
2018,25Oct2017,Wednesday,25,10,2017,4.OV,1815,3667,9285,4610,6585,1
2018,17Mar2017,Friday,17,3,2017,1.ALL,747,2187,760,9932,8276,1
2018,02Dec2017,Saturday,2,12,2017,1.ALL,5460,885,3038,4213,487,0
2018,12May2017,Friday,12,5,2017,1.ALL,3934,7273,6217,1974,4576,1
2018,10Mar2017,Friday,10,3,2017,4.OV,125,926,3162,1509,3060,1
2018,27Jun2017,Tuesday,27,6,2017,2.UK,2905,8304,6563,6158,3139,1
2018,17Jun2017,Saturday,17,6,2017,2.UK,9414,4426,5969,8040,9323,0
2018,22Dec2017,Friday,22,12,2017,2.UK,9151,6970,646,869,431,0
2018,13Sep2017,Wednesday,13,9,2017,3.EU,3746,7426,8226,9393,3879,1
2018,30Nov2017,Thursday,30,11,2017,3.EU,343,5090,3885,9460,8008,1
2018,01Jan2017,Sunday,1,1,2017,1.ALL,2488,7376,9389,179,5862,0
2018,20May2017,Saturday,20,5,2017,3.EU,5890,3277,5697,4769,6003,0
2018,17Nov2017,Friday,17,11,2017,1.ALL,2421,9099,7882,3406,1397,1
2018,01Sep2017,Friday,1,9,2017,3.EU,7021,7621,4539,5345,8837,0
2018,20Sep2017,Wednesday,20,9,2017,3.EU,4773,3250,8599,8522,1694,1
2018,27Aug2017,Sunday,27,8,2017,2.UK,4793,7951,1740,946,7788,0
2018,20May2017,Saturday,20,5,2017,4.OV,6123,8153,6449,6248,5653,1
2018,13Apr2017,Thursday,13,4,2017,3.EU,842,3053,6596,96,8908,0
2018,16Jan2017,Monday,16,1,2017,2.UK,6188,5704,2124,5281,193,0
2018,18Jan2017,Wednesday,18,1,2017,3.EU,8378,6951,5153,7197,7302,0
2018,24Sep2017,Sunday,24,9,2017,1.ALL,6954,4326,1073,155,2275,1
2018,10Dec2017,Sunday,10,12,2017,4.OV,8691,9020,4255,3417,284,1
2018,24Jan2017,Tuesday,24,1,2017,3.EU,9426,7670,455,7022,3492,1
2018,04Jul2017,Tuesday,4,7,2017,3.EU,5296,8299,2332,2819,6198,0
2018,26Aug2017,Saturday,26,8,2017,2.UK,8168,222,3499,7420,171,1
2018,02Oct2017,Monday,2,10,2017,1.ALL,7826,2102,6793,6259,7635,1
2018,10Jul2017,Monday,10,7,2017,4.OV,8275,2625,8451,8986,6987,0
2018,14Dec2017,Thursday,14,12,2017,3.EU,4982,1277,7540,3581,6072,1
2018,31May2017,Wednesday,31,5,2017,4.OV,6461,9898,7053,3039,4132,1
2018,18May2017,Thursday,18,5,2017,1.ALL,1944,5485,2424,2352,6486,0
2018,25Jun2017,Sunday,25,6,2017,1.ALL,6523,2896,5779,5439,8793,0
2018,03Dec2017,Sunday,3,12,2017,3.EU,7446,9747,7780,2183,3480,1
2018,16Jun2017,Friday,16,6,2017,3.EU,4190,5363,5673,8372,4702,1
2018,11Oct2017,Wednesday,11,10,2017,1.ALL,2115,2764,3429,4004,3069,1
2018,20Feb2017,Monday,20,2,2017,1.ALL,4038,3709,6414,3748,370,1
2018,09Jul2017,Sunday,9,7,2017,1.ALL,4590,772,3219,7898,4020,0
2018,14Nov2017,Tuesday,14,11,2017,3.EU,3734,1702,860,6054,3601,0
2018,25Mar2017,Saturday,25,3,2017,3.EU,1799,6878,2978,6062,5546,1
2018,20Feb2017,Monday,20,2,2017,3.EU,4672,3619,7448,824,5262,0
2018,05Nov2017,Sunday,5,11,2017,2.UK,1742,6639,6255,9078,5408,0
2018,05Dec2017,Tuesday,5,12,2017,4.OV,1120,6600,9433,9552,7968,1
2018,18Aug2017,Friday,18,8,2017,2.UK,8857,7211,1332,4680,1017,1
2018,23Jun2017,Friday,23,6,2017,3.EU,7188,1256,6723,4916,9352,1
2018,20Jul2017,Thursday,20,7,2017,4.OV,7576,1936,2257,1975,608,1
2018,03Oct2017,Tuesday,3,10,2017,2.UK,9107,6166,4052,6576,1058,1
2018,14Oct2017,Saturday,14,10,2017,2.UK,8671,6468,8768,3182,8403,1
2018,01Aug2017,Tuesday,1,8,2017,1.ALL,1832,4615,8228,4259,4582,0
2018,12Jul2017,Wednesday,12,7,2017,4.OV,8912,4486,9108,685,6934,0
2018,28Apr2017,Friday,28,4,2017,4.OV,2556,9899,3242,2295,7059,0
2018,05Jul2017,Wednesday,5,7,2017,3.EU,8970,8580,4768,4754,6326,1
2018,20Oct2017,Friday,20,10,2017,4.OV,7820,1661,2511,8882,1226,0
2018,05Nov2017,Sunday,5,11,2017,3.EU,9089,861,3409,1334,5858,1
2018,30Jun2017,Friday,30,6,2017,3.EU,9504,956,9976,3996,799,1
2018,16Feb2017,Thursday,16,2,2017,1.ALL,101,5838,548,4708,4680,0
2018,07May2017,Sunday,7,5,2017,2.UK,9106,710,9501,7268,4131,1
2018,19Feb2017,Sunday,19,2,2017,1.ALL,722,3791,4417,8766,6934,0
2018,09Nov2017,Thursday,9,11,2017,3.EU,6189,3802,5,3447,8436,1
2018,30Jul2017,Sunday,30,7,2017,1.ALL,5814,9536,9272,29,449,1
2018,25Feb2017,Saturday,25,2,2017,4.OV,9551,3700,7329,3063,3844,1
2018,18Jul2017,Tuesday,18,7,2017,2.UK,3416,4375,6248,8219,8419,1
2018,03May2017,Wednesday,3,5,2017,4.OV,4578,3910,9509,1260,4672,0
2018,27Jul2017,Thursday,27,7,2017,3.EU,5809,2818,4659,2281,1474,0
2018,24Dec2017,Sunday,24,12,2017,1.ALL,3539,4241,9729,3209,407,1
2018,11Dec2017,Monday,11,12,2017,3.EU,9491,6526,1428,9563,6813,1
2018,15Sep2017,Friday,15,9,2017,4.OV,7301,8941,2511,3106,8469,1
2018,20Aug2017,Sunday,20,8,2017,4.OV,4270,2271,4189,1932,7828,1
2018,29Aug2017,Tuesday,29,8,2017,2.UK,9473,6380,1689,7499,6324,0
2018,30Dec2017,Saturday,30,12,2017,4.OV,6137,4579,9225,6417,7166,0
2018,22Apr2017,Saturday,22,4,2017,4.OV,3735,5078,8885,3853,7519,1
2018,10Apr2017,Monday,10,4,2017,2.UK,9107,1217,4738,6778,3626,1
2018,30Jun2017,Friday,30,6,2017,3.EU,4792,8368,6697,1694,4278,0
2018,23Jun2017,Friday,23,6,2017,4.OV,1369,6733,1970,3603,37,1
2018,24Feb2017,Friday,24,2,2017,4.OV,6485,4427,7705,361,4402,0
2018,15Jun2017,Thursday,15,6,2017,4.OV,5747,9330,6438,874,3150,0
2018,20Oct2017,Friday,20,10,2017,3.EU,8534,8594,841,7689,2549,1
2018,09Sep2017,Saturday,9,9,2017,2.UK,4496,7501,2830,6919,3756,0
2018,04Oct2017,Wednesday,4,10,2017,4.OV,5538,1762,4675,5139,9592,1
2018,23Oct2017,Monday,23,10,2017,2.UK,1419,1174,4967,6398,4815,1
2018,03Jun2017,Saturday,3,6,2017,2.UK,2240,716,1125,1156,1296,1
2018,04Feb2017,Saturday,4,2,2017,1.ALL,1487,2214,3318,9500,2417,0
2018,01Sep2017,Friday,1,9,2017,4.OV,7101,9865,1762,392,677,0
2018,22Mar2017,Wednesday,22,3,2017,3.EU,273,7650,5377,8664,188,0
2018,25Oct2017,Wednesday,25,10,2017,2.UK,934,4785,6673,2874,1055,1
2018,28Apr2017,Friday,28,4,2017,4.OV,8085,643,4437,3301,7775,1
2018,06Oct2017,Friday,6,10,2017,3.EU,3866,7969,6848,5092,4447,0
2018,19Feb2017,Sunday,19,2,2017,1.ALL,6112,8434,5622,8761,7183,1
2018,20Aug2017,Sunday,20,8,2017,2.UK,790,4082,1079,6492,8408,0
2018,21Jan2017,Saturday,21,1,2017,2.UK,2171,854,4863,5508,7053,0
2018,28Aug2017,Monday,28,8,2017,3.EU,5625,3949,4079,6069,8903,0
2018,10Feb2017,Friday,10,2,2017,3.EU,2963,3593,4827,4246,4764,1
2018,08Sep2017,Friday,8,9,2017,2.UK,6840,6735,7348,3339,9557,0
2018,17Sep2017,Sunday,17,9,2017,1.ALL,6580,2142,2321,4986,8241,1
2018,14Feb2017,Tuesday,14,2,2017,3.EU,9207,6186,1799,5231,4731,0
2018,11Dec2017,Monday,11,12,2017,2.UK,4266,8996,1254,999,6629,1
2018,28Mar2017,Tuesday,28,3,2017,3.EU,6477,3040,8868,8650,7369,1
2018,18Jul2017,Tuesday,18,7,2017,1.ALL,5855,8555,3443,1686,6408,0
2018,15Sep2017,Friday,15,9,2017,4.OV,2092,6243,2052,5778,2993,0
2018,15Sep2017,Friday,15,9,2017,1.ALL,4532,3147,9044,6136,9478,1
2018,17Dec2017,Sunday,17,12,2017,4.OV,299,7602,7657,6061,9181,1
2018,08Sep2017,Friday,8,9,2017,2.UK,5569,2748,8925,7851,1804,0
2018,18Jul2017,Tuesday,18,7,2017,2.UK,394,504,2718,1721,6842,1
2018,02Sep2017,Saturday,2,9,2017,2.UK,8929,5512,960,4450,3848,1
2018,22Mar2017,Wednesday,22,3,2017,1.ALL,3510,5236,983,6403,8571,0
2018,30Mar2017,Thursday,30,3,2017,4.OV,9981,293,6124,9091,5856,0
2018,30Aug2017,Wednesday,30,8,2017,1.ALL,3276,9599,7358,8447,2333,0
2018,28Mar2017,Tuesday,28,3,2017,4.OV,9668,5447,3578,8293,5986,0
2018,14Apr2017,Friday,14,4,2017,2.UK,9201,1704,4604,3131,6800,1
2018,19Apr2017,Wednesday,19,4,2017,3.EU,8082,9161,6200,5263,2321,1
2018,23Feb2017,Thursday,23,2,2017,3.EU,8938,3892,84,87,7271,0
2018,02Jun2017,Friday,2,6,2017,2.UK,9830,6807,1330,9021,3381,0
2018,16Sep2017,Saturday,16,9,2017,4.OV,8707,3307,4415,378,2529,1
2018,25Nov2017,Saturday,25,11,2017,1.ALL,1856,5432,1706,9819,7310,0
2018,17Dec2017,Sunday,17,12,2017,1.ALL,7686,8058,1509,3160,4886,0
2018,02Mar2017,Thursday,2,3,2017,3.EU,6874,886,8130,7332,4646,1
2018,23Nov2017,Thursday,23,11,2017,2.UK,2345,273,1243,7061,6073,1
2018,01Oct2017,Sunday,1,10,2017,1.ALL,4132,4907,2062,8499,8172,0
2018,11Nov2017,Saturday,11,11,2017,2.UK,1592,787,3970,2806,6304,1
2018,24Jul2017,Monday,24,7,2017,1.ALL,2330,7976,6389,1790,6551,0
2018,14Oct2017,Saturday,14,10,2017,4.OV,2735,7054,9803,7294,6034,0
2018,30Apr2017,Sunday,30,4,2017,1.ALL,4592,1643,6638,7899,617,0
2018,04Dec2017,Monday,4,12,2017,4.OV,3183,1059,2043,3978,709,1
2018,30Sep2017,Saturday,30,9,2017,3.EU,4222,2046,2845,7295,9709,1
2018,30Jun2017,Friday,30,6,2017,2.UK,4392,426,1400,5806,3136,1
2018,18Aug2017,Friday,18,8,2017,1.ALL,5566,128,8198,9069,7592,0
2018,24Nov2017,Friday,24,11,2017,1.ALL,4582,1675,8410,7622,5656,0
2018,22May2017,Monday,22,5,2017,2.UK,2152,8204,1535,9806,3684,1
2018,15Jan2017,Sunday,15,1,2017,2.UK,7850,828,203,4478,3786,1
2018,26Jun2017,Monday,26,6,2017,2.UK,3724,2850,5205,82,6017,0
2018,28Jun2017,Wednesday,28,6,2017,2.UK,8895,6625,2762,9300,6871,0
2018,28May2017,Sunday,28,5,2017,3.EU,9903,4078,6835,2259,5528,0
2018,07Aug2017,Monday,7,8,2017,3.EU,5532,8220,7290,5508,4663,0
2018,04Nov2017,Saturday,4,11,2017,2.UK,4662,5456,1604,4856,7789,1
2018,18May2017,Thursday,18,5,2017,4.OV,5086,1325,5465,6537,9540,0
2018,06May2017,Saturday,6,5,2017,1.ALL,8422,14,7603,1516,7796,0
2018,21Jun2017,Wednesday,21,6,2017,3.EU,7550,4606,3158,3809,1124,0
2018,25Sep2017,Monday,25,9,2017,2.UK,461,1957,399,9344,4884,0
2018,20Jul2017,Thursday,20,7,2017,4.OV,6026,8962,9989,5784,2196,1
2018,07May2017,Sunday,7,5,2017,4.OV,6835,1965,4928,8034,8201,1
2018,22Apr2017,Saturday,22,4,2017,2.UK,3275,7368,334,8656,2181,0
2018,06Jan2017,Friday,6,1,2017,3.EU,3544,8857,1094,5838,4782,1
2018,03Jun2017,Saturday,3,6,2017,2.UK,9732,4552,9959,8450,9812,0
2018,29Sep2017,Friday,29,9,2017,4.OV,1128,3186,8465,268,4206,1
2018,30Oct2017,Monday,30,10,2017,3.EU,8372,5780,9829,9119,3379,0
2018,14Jan2017,Saturday,14,1,2017,4.OV,8751,676,6734,2718,1830,0
2018,09Apr2017,Sunday,9,4,2017,2.UK,4002,6171,4521,8581,7749,0
2018,03Aug2017,Thursday,3,8,2017,1.ALL,982,595,3358,3001,3696,1
2018,01Nov2017,Wednesday,1,11,2017,3.EU,8117,6532,2310,2151,5020,1
2018,24Mar2017,Friday,24,3,2017,1.ALL,7451,5879,8818,4991,9707,1
2018,19Jan2017,Thursday,19,1,2017,1.ALL,8723,4184,4173,6399,3510,0
2018,06Nov2017,Monday,6,11,2017,2.UK,3316,7377,5820,343,4526,0
2018,17Mar2017,Friday,17,3,2017,2.UK,6641,8468,8763,6481,7418,1
2018,01Jul2017,Saturday,1,7,2017,4.OV,6560,4976,2370,7418,5131,0
2018,03Oct2017,Tuesday,3,10,2017,1.ALL,4789,9224,4904,1148,4311,1
2018,15Sep2017,Friday,15,9,2017,4.OV,6704,220,5734,7485,8595,0
2018,12Feb2017,Sunday,12,2,2017,3.EU,658,249,6292,1588,2761,1
2018,04Sep2017,Monday,4,9,2017,2.UK,4702,9923,2375,4907,4848,1
2018,06Jan2017,Friday,6,1,2017,4.OV,4868,1401,7723,2757,8583,1
2018,12Aug2017,Saturday,12,8,2017,2.UK,9301,3040,6990,1201,3889,1
2018,28Aug2017,Monday,28,8,2017,3.EU,1778,9129,4661,5493,3815,0
2018,15Feb2017,Wednesday,15,2,2017,2.UK,5674,487,6380,9330,327,1
2018,22Jul2017,Saturday,22,7,2017,2.UK,7405,9059,2628,9579,5522,0
2018,09Apr2017,Sunday,9,4,2017,3.EU,585,3407,5263,4656,1390,0
2018,26Oct2017,Thursday,26,10,2017,3.EU,4098,7991,9767,3951,7251,0
2018,05Jun2017,Monday,5,6,2017,4.OV,1293,9791,1462,9665,4323,1
2018,15May2017,Monday,15,5,2017,4.OV,9527,2744,8899,1543,1884,1
2018,01Nov2017,Wednesday,1,11,2017,3.EU,8178,8466,4995,2251,2036,1
2018,25Apr2017,Tuesday,25,4,2017,3.EU,7847,8381,8703,7226,4641,0
2018,30Oct2017,Monday,30,10,2017,1.ALL,3660,6893,2436,4649,4575,1
2018,03Feb2017,Friday,3,2,2017,1.ALL,8360,7588,3140,3770,5644,0
